id,"name",state_id,country_id,latitude,longitude
1,"Bangued",1,174,17.5881847,120.6314948
2,"Boliney",1,174,17.3674569,120.8728615
3,"Bucay",1,174,17.5301886,120.7234992
4,"Bucloc",1,174,17.4437463,120.8422548
5,"Daguioman",1,174,17.4361335,120.9646866
6,"Danglas",1,174,17.7449596,120.6429991
7,"Dolores",1,174,17.6507819,120.7292472
8,"La Paz",1,174,17.6477334,120.6545022
9,"Lacub",1,174,17.6893614,120.9646866
10,"Lagangilang",1,174,17.624061,120.792458
11,"Lagayan",1,174,17.7714339,120.734995
12,"Langiden",1,174,17.6038662,120.5394232
13,"Licuan-Baay",1,174,17.5785363,120.8728615
14,"Luba",1,174,17.3141801,120.6890055
15,"Malibcong",1,174,17.5969743,121.0105733
16,"Manabo",1,174,17.390888,120.734995
17,"Peñarrubia",1,174,17.5419536,120.6545022
18,"Pidigan",1,174,17.5364447,120.5624474
19,"Pilar",1,174,17.3844671,120.5854674
20,"Sallapadan",1,174,17.4925404,120.7619678
21,"San Isidro",1,174,17.4800566,120.6142365
22,"San Juan",1,174,17.6809179,120.7315061
23,"San Quintin",1,174,17.5230804,120.5163949
24,"Tayum",1,174,17.6014831,120.6775054
25,"Tineg",1,174,17.8412338,120.9417368
26,"Tubo",1,174,17.265891,120.8498944
27,"Villaviciosa",1,174,17.3939539,120.6545022
28,"Butuan City",2,174,8.9475377,125.5406234
29,"Buenavista",2,174,8.7859265,125.3685679
30,"Cabadbaran",2,174,9.1221925,125.537603
31,"Carmen",2,174,8.9387242,125.2478112
32,"Jabonga",2,174,9.3293601,125.5529398
33,"Kitcharao",2,174,9.4206582,125.620484
34,"Las Nieves",2,174,8.6651079,125.4562795
35,"Magallanes",2,174,9.0356432,125.5548422
36,"Nasipit",2,174,8.9714897,125.3518224
37,"Remedios T. Romualdez",2,174,9.0607444,125.6642155
38,"Santiago",2,174,9.2416621,125.6314191
39,"Tubay",2,174,9.2036187,125.5548422
40,"Bayugan",3,174,8.7143526,125.7480952
41,"Bunawan",3,174,8.2164674,126.0458437
42,"Esperanza",3,174,8.5655111,125.5220012
43,"La Paz",3,174,8.2611393,125.6095474
44,"Loreto",3,174,8.1140905,125.6095474
45,"Prosperidad",3,174,8.6023686,125.8716137
46,"Rosario",3,174,8.3126164,126.0036149
47,"San Francisco",3,174,8.5089765,125.9696657
48,"San Luis",3,174,8.4176023,125.5220012
49,"Santa Josefa",3,174,7.9811274,126.0240861
50,"Sibagat",3,174,8.9660918,125.7625241
51,"Talacogon",3,174,8.36972,125.8061779
52,"Trento",3,174,8.0525698,126.2196853
53,"Veruela",3,174,8.0307198,125.8934136
54,"Altavas",4,174,11.5189263,122.4580469
55,"Balete",4,174,11.5301897,122.367428
56,"Banga",4,174,11.5755637,122.3220894
57,"Batan",4,174,11.5699736,122.5259596
58,"Buruanga",4,174,11.8259677,121.9131761
59,"Ibajay",4,174,11.7518624,122.1859572
60,"Kalibo",4,174,11.6892241,122.367428
61,"Lezo",4,174,11.6750175,122.3220894
62,"Libacao",4,174,11.4109251,122.2880726
63,"Madalag",4,174,11.4617735,122.1973081
64,"Makato",4,174,11.7006146,122.2767313
65,"Malay",4,174,11.9003045,121.958687
66,"Malinao",4,174,11.6152751,122.2427
67,"Nabas",4,174,11.8517124,122.026918
68,"New Washington",4,174,11.643754,122.4127472
69,"Numancia",4,174,11.7176683,122.3390936
70,"Tangalan",4,174,11.7461613,122.2313539
71,"Legazpi City",5,174,13.1390621,123.7437995
72,"Ligao City",5,174,13.1724166,123.4943968
73,"Tabaco City",5,174,13.3240963,123.645139
74,"Bacacay",5,174,13.2958591,123.8746152
75,"Camalig",5,174,13.1658685,123.6386144
76,"Daraga",5,174,13.1028156,123.6958809
77,"Guinobatan",5,174,13.1541858,123.5504076
78,"Jovellar",5,174,13.0426153,123.5616058
79,"Libon",5,174,13.2606549,123.3710571
80,"Malilipot",5,174,13.299305,123.7182415
81,"Malinao",5,174,13.3810615,123.6399562
82,"Manito",5,174,13.0681235,123.8634544
83,"Oas",5,174,13.1739119,123.4159263
84,"Pio Duran",5,174,13.0473044,123.4607744
85,"Polangui",5,174,13.3209614,123.5056016
86,"Rapu-Rapu",5,174,13.2407755,124.041865
87,"Santo Domingo",5,174,13.2326739,123.7629465
88,"Tiwi",5,174,13.4612024,123.6399562
89,"Anini-y",6,174,10.4515207,121.958687
90,"Barbaza",6,174,11.2231318,122.0541271
91,"Belison",6,174,10.8475866,121.9871217
92,"Bugasong",6,174,11.1016314,122.1405413
93,"Caluya",6,174,12.0684185,121.3908982
94,"Culasi",6,174,11.433122,122.1064668
95,"Hamtic",6,174,10.6518851,122.0155491
96,"Laua-an",6,174,11.1637611,122.1178261
97,"Libertad",6,174,11.7802927,121.958687
98,"Pandan",6,174,11.74214,122.0994209
99,"Patnongon",6,174,10.9230273,122.0610174
100,"San Jose",6,174,10.7489069,121.9412608
101,"San Remigio",6,174,10.9071134,122.1973081
102,"Sebaste",6,174,11.5809775,122.1178261
103,"Sibalom",6,174,10.7650193,122.0610174
104,"Tibiao",6,174,11.2953463,122.0585226
105,"Tobias Fornier",6,174,10.4994417,121.9700618
106,"Valderrama",6,174,11.0652099,122.1973081
107,"Calanasan",7,174,18.2479181,121.03351
108,"Conner",7,174,17.7929294,121.2168466
109,"Flora",7,174,18.1145991,121.422761
110,"Kabugao",7,174,17.9779378,121.1252135
111,"Luna",7,174,18.2995338,121.2168466
112,"Pudtol",7,174,18.1393236,121.2855249
113,"Santa Marcela",7,174,18.291778,121.43419
114,"Baler",8,174,15.733607,121.57125
115,"Casiguran",8,174,16.2277929,122.0633195
116,"Dilasag",8,174,16.4374658,122.151897
117,"Dinalungan",8,174,16.150936,121.8790306
118,"Dingalan",8,174,15.4000077,121.3780165
119,"Dipaculao",8,174,15.984298,121.6331088
120,"Maria Aurora",8,174,15.801574,121.4594947
121,"San Luis",8,174,15.6357233,121.4684703
122,"Isabela City",9,174,6.7029445,121.969
123,"Akbar",9,174,6.6490817,122.2143323
124,"Al-Barka",9,174,6.4701228,122.1973081
125,"Hadji Mohammad Ajul",9,174,6.6197996,122.2994127
126,"Hadji Muhtamad",9,174,6.6804777,121.5826642
127,"Lamitan",9,174,6.661519,122.1064668
128,"Lantawan",9,174,6.6804777,121.5826642
129,"Maluso",9,174,6.5379641,121.8904136
130,"Sumisip",9,174,6.4829046,122.0155491
131,"Tabuan-Lasa",9,174,6.347297,121.9671034
132,"Tipo-Tipo",9,174,6.5371624,122.1632516
133,"Tuburan",9,174,6.6078625,122.2086579
134,"Ungkaya Pukan",9,174,6.5504442,122.1064668
135,"Balanga City",10,174,14.6741293,120.5112907
136,"Abucay",10,174,14.7128091,120.4933624
137,"Bagac",10,174,14.5892275,120.4127161
138,"Dinalupihan",10,174,14.8780629,120.4545801
139,"Hermosa",10,174,14.8269095,120.4242401
140,"Limay",10,174,14.5278776,120.5509358
141,"Mariveles",10,174,14.457977,120.4588059
142,"Morong",10,174,14.7188504,120.3060025
143,"Orani",10,174,14.7933477,120.4760853
144,"Orion",10,174,14.5989058,120.5624474
145,"Pilar",10,174,14.6088458,120.4933624
146,"Samal",10,174,14.7718818,120.5163949
147,"Basco",11,174,20.4634375,122.004179
148,"Itbayat",11,174,20.7838749,121.8383269
149,"Ivana",11,174,20.3780589,121.9302449
150,"Mahatao",11,174,20.4051561,121.9529992
151,"Sabtang",11,174,20.3054399,121.8448745
152,"Uyugan",11,174,20.3734287,121.9529992
153,"Batangas City",12,174,13.7564651,121.0583076
154,"Lipa City",12,174,13.941876,121.1644198
155,"Tanauan City",12,174,14.0835075,121.1473558
156,"Agoncillo",12,174,13.9879515,120.9302603
157,"Alitagtag",12,174,13.8721364,121.0220422
158,"Balayan",12,174,13.9375597,120.7005044
159,"Balete",12,174,14.0091974,121.1080244
160,"Bauan",12,174,13.7962681,120.9761599
161,"Calaca",12,174,13.9508989,120.8269231
162,"Calatagan",12,174,13.8645656,120.6314948
163,"Cuenca",12,174,13.9041159,121.0507098
164,"Ibaan",12,174,13.822048,121.1340569
165,"Laurel",12,174,14.0530249,120.907304
166,"Lemery",12,174,13.9531777,120.8843434
167,"Lian",12,174,13.9852356,120.6545022
168,"Lobo",12,174,13.6750074,121.2401455
169,"Mabini",12,174,13.7235514,120.907304
170,"Malvar",12,174,14.0378883,121.1595842
171,"Mataas na Kahoy",12,174,13.9799515,121.0965637
172,"Nasugbu",12,174,14.0940383,120.6890055
173,"Padre Garcia",12,174,13.8766845,121.2454674
174,"Rosario",12,174,13.8162016,121.2740813
175,"San Jose",12,174,13.8830561,121.0908329
176,"San Juan",12,174,13.7504439,121.3770336
177,"San Luis",12,174,13.8406018,120.9532123
178,"San Nicolas",12,174,13.994739,120.9948482
179,"San Pascual",12,174,13.8104423,121.0220422
180,"Santa Teresita",12,174,13.8742115,120.9704234
181,"Santo Tomas",12,174,14.0900763,121.1744922
182,"Taal",12,174,13.8893119,120.9359987
183,"Talisay",12,174,14.1130394,121.0092544
184,"Taysan",12,174,13.7610819,121.2282958
185,"Tingloy",12,174,13.6605663,120.8716962
186,"Tuy",12,174,14.0220752,120.7283538
187,"Baguio City",13,174,16.4023332,120.5960071
188,"Atok",13,174,16.597449,120.6890055
189,"Bakun",13,174,16.8079575,120.6890055
190,"Bokod",13,174,16.4564063,120.7809676
191,"Buguias",13,174,16.7491571,120.8368171
192,"Itogon",13,174,16.3451812,120.6890055
193,"Kabayan",13,174,16.6170249,120.8269231
194,"Kapangan",13,174,16.6123793,120.5969758
195,"Kibungan",13,174,16.6816218,120.6890055
196,"La Trinidad",13,174,16.4774284,120.5854674
197,"Mankayan",13,174,16.8770346,120.7809676
198,"Sablan",13,174,16.4885206,120.5163949
199,"Tuba",13,174,16.3005173,120.5739579
200,"Tublay",13,174,16.5120921,120.6314948
201,"Almeria",14,174,11.6395872,124.4087307
202,"Biliran",14,174,11.5106303,124.4974405
203,"Cabucgayan",14,174,11.5016901,124.5639142
204,"Caibiran",14,174,11.560095,124.5639142
205,"Culaba",14,174,11.6440591,124.519604
206,"Kawayan",14,174,11.6786399,124.4087307
207,"Maripipi",14,174,11.7884869,124.3199316
208,"Naval",14,174,11.5628579,124.3965285
209,"Tagbilaran City",15,174,9.672948,123.8730022
210,"Alburquerque",15,174,9.6320989,123.9537069
211,"Alicia",15,174,9.8798859,124.4309165
212,"Anda",15,174,9.7692424,124.5639142
213,"Antequera",15,174,9.7740668,123.920219
214,"Baclayon",15,174,9.6323687,123.919245
215,"Balilihan",15,174,9.7670437,123.997295
216,"Batuan",15,174,9.800987,124.1198102
217,"Bien Unido",15,174,10.1210626,124.37325
218,"Bilar",15,174,9.7187682,124.0864133
219,"Buenavista",15,174,10.053061,124.1754442
220,"Calape",15,174,9.8862984,123.8746152
221,"Candijay",15,174,9.8257967,124.4863567
222,"Carmen",15,174,9.8398971,124.1976882
223,"Catigbian",15,174,9.8385449,124.041865
224,"Clarin",15,174,9.9567237,124.0577994
225,"Corella",15,174,9.687231,123.9415518
226,"Cortes",15,174,9.7113414,123.8969328
227,"Dagohoy",15,174,9.8996343,124.2844697
228,"Danao",15,174,9.9474185,124.2202732
229,"Dauis",15,174,9.6074028,123.8233901
230,"Dimiao",15,174,9.6647867,124.1420679
231,"Duero",15,174,9.7324527,124.3865392
232,"Garcia Hernandez",15,174,9.6688372,124.2754988
233,"Getafe",15,174,10.1298013,124.1754442
234,"Guindulman",15,174,9.7794424,124.4752715
235,"Inabanga",15,174,10.0314085,124.0674291
236,"Jagna",15,174,9.6504905,124.3653473
237,"Lila",15,174,9.6125422,124.097547
238,"Loay",15,174,9.5995837,124.0139789
239,"Loboc",15,174,9.6581656,124.0307246
240,"Loon",15,174,9.7986144,123.7936814
241,"Mabini",15,174,9.8969072,124.5306837
242,"Maribojoc",15,174,9.7546244,123.8522923
243,"Panglao",15,174,9.5986918,123.7985544
244,"Pilar",15,174,9.8411457,124.3532417
245,"President Carlos P. Garcia",15,174,9.6604791,123.8592044
246,"Sagbayan",15,174,9.899196,124.097547
247,"San Isidro",15,174,9.8569889,123.9638531
248,"San Miguel",15,174,9.9991848,124.3088255
249,"Sevilla",15,174,9.6963683,124.0307246
250,"Sierra Bullones",15,174,9.7699125,124.3088255
251,"Sikatuna",15,174,9.6822494,123.986149
252,"Talibon",15,174,10.1576954,124.2643871
253,"Trinidad",15,174,10.0622792,124.3421397
254,"Tubigon",15,174,9.9144971,123.9638531
255,"Ubay",15,174,9.9932029,124.4483683
256,"Valencia",15,174,9.6113069,124.211808
257,"Malaybalay City",16,174,8.1306038,125.1276536
258,"Valencia City",16,174,7.8631903,125.1708741
259,"Baungon",16,174,8.2633635,124.6635297
260,"Cabanglasan",16,174,8.0872584,125.3246769
261,"Damulog",16,174,7.4602033,124.9727096
262,"Dangcagan",16,174,7.6025458,125.0167866
263,"Don Carlos",16,174,7.6880909,124.8844867
264,"Impasug-ong",16,174,8.3885423,125.0828588
265,"Kadingilan",16,174,7.5047399,124.8844867
266,"Kalilangan",16,174,7.7739339,124.7519807
267,"Kibawe",16,174,7.4887828,125.0608405
268,"Kitaotao",16,174,7.5944434,125.1048713
269,"Lantapan",16,174,8.0479665,124.9727096
270,"Libona",16,174,8.3806797,124.7041462
271,"Malitbog",16,174,8.5297806,124.9727096
272,"Manolo Fortich",16,174,8.3900193,124.8844867
273,"Maramag",16,174,7.7900995,124.9727096
274,"Pangantucan",16,174,7.8393401,124.8403408
275,"Quezon",16,174,7.7164542,125.1708741
276,"San Fernando",16,174,7.8463694,125.3466253
277,"Sumilao",16,174,8.345058,124.9767237
278,"Talakag",16,174,8.0197815,124.7899184
279,"Malolos City",17,174,14.8527393,120.8160376
280,"Meycauayan City",17,174,14.7498856,120.9739288
281,"San Jose del Monte City",17,174,14.8205675,121.1022942
282,"Angat",17,174,14.9380065,121.0208845
283,"Balagtas",17,174,14.8227794,120.9130435
284,"Baliuag",17,174,14.9672031,120.8843434
285,"Bocaue",17,174,14.8056671,120.9357876
286,"Bulacan",17,174,14.7942735,120.8799008
287,"Bustos",17,174,14.9379359,120.927572
288,"Calumpit",17,174,14.9011437,120.769476
289,"Doña Remedios Trinidad",17,174,15.1142696,121.2168466
290,"Guiguinto",17,174,14.8370235,120.8855897
291,"Hagonoy",17,174,14.791933,120.734995
292,"Marilao",17,174,14.7728024,120.9704234
293,"Norzagaray",17,174,14.8744717,121.1446143
294,"Obando",17,174,14.7262727,120.9253285
295,"Pandi",17,174,14.8756999,120.9592956
296,"Paombong",17,174,14.8102948,120.7867129
297,"Plaridel",17,174,14.8814829,120.8671201
298,"Pulilan",17,174,14.9324868,120.8384093
299,"San Ildefonso",17,174,15.0417552,121.0105733
300,"San Miguel",17,174,15.166425,121.0105733
301,"San Rafael",17,174,14.998451,120.9532123
302,"Santa Maria",17,174,14.8463073,120.9991032
303,"Tuguegarao City",18,174,17.6131813,121.7270206
304,"Abulug",18,174,18.3972783,121.43419
305,"Alcala",18,174,17.9049718,121.6511258
306,"Allacapan",18,174,18.2161729,121.5598345
307,"Amulung",18,174,17.8464893,121.7423434
308,"Aparri",18,174,18.3550839,121.6420059
309,"Baggao",18,174,17.9142351,121.947311
310,"Ballesteros",18,174,18.3509887,121.5141615
311,"Buguey",18,174,18.2585476,121.7879244
312,"Calayan",18,174,19.2618857,121.4770988
313,"Camalaniugan",18,174,18.2753372,121.6967438
314,"Claveria",18,174,18.6014185,121.0911646
315,"Enrile",18,174,17.5688589,121.6511258
316,"Gattaran",18,174,18.0736485,121.8790306
317,"Gonzaga",18,174,18.2414828,122.1064668
318,"Iguig",18,174,17.7499497,121.7537404
319,"Lal-lo",18,174,18.1576715,121.8790306
320,"Lasam",18,174,18.047691,121.5598345
321,"Pamplona",18,174,18.4266461,121.3312882
322,"Peñablanca",18,174,17.6626811,121.947311
323,"Piat",18,174,17.7531544,121.5598345
324,"Rizal",18,174,17.8277893,121.3770336
325,"Sanchez-Mira",18,174,18.5362751,121.193945
326,"Santa Ana",18,174,18.4816082,122.1556749
327,"Santa Praxedes",18,174,18.5187555,120.9991032
328,"Santa Teresita",18,174,18.2459143,121.9131761
329,"Santo Niño",18,174,17.9126693,121.4913182
330,"Solana",18,174,17.6528363,121.6511258
331,"Tuao",18,174,17.699209,121.5038763
332,"Basud",19,174,14.006633,122.9663018
333,"Capalonga",19,174,14.2855935,122.4693688
334,"Daet",19,174,14.099578,122.9550349
335,"Jose Panganiban",19,174,14.2833889,122.6979815
336,"Labo",19,174,14.1527822,122.6729515
337,"Mercedes",19,174,14.0215425,123.0676469
338,"Paracale",19,174,14.2372141,122.7858791
339,"San Lorenzo Ruiz",19,174,14.116667,122.866667
340,"San Vicente",19,174,14.1,122.866667
341,"Santa Elena",19,174,14.217726,122.3787597
342,"Talisay",19,174,14.1478159,122.9381321
343,"Vinzons",19,174,14.2114459,122.8874067
344,"Iriga City",20,174,13.4205369,123.4180473
345,"Naga City",20,174,13.6217753,123.1948238
346,"Baao",20,174,13.5015601,123.3710571
